gap_id,scope,category,subject_type,osm_id,highway,name,field,severity,detail
gap-00179,context_buffer,missing_osm_tag,way,23951712,tertiary,Sri Jinarathana Road,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00180,context_buffer,missing_osm_tag,way,23951713,secondary,Perahera Mawatha,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00181,context_buffer,missing_osm_tag,way,23951713,secondary,Perahera Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00182,context_buffer,missing_osm_tag,way,23951713,secondary,Perahera Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00183,context_buffer,missing_osm_tag,way,23951713,secondary,Perahera Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00184,context_buffer,missing_osm_tag,way,24255939,trunk,Sir Chittampalam A. Gardiner Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00185,context_buffer,missing_osm_tag,way,24255939,trunk,Sir Chittampalam A. Gardiner Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00186,context_buffer,missing_osm_tag,way,24255939,trunk,Sir Chittampalam A. Gardiner Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00187,core,missing_osm_tag,way,24255940,trunk,Sir Chittampalam A. Gardiner Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00188,core,missing_osm_tag,way,24255940,trunk,Sir Chittampalam A. Gardiner Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00189,core,missing_osm_tag,way,24255940,trunk,Sir Chittampalam A. Gardiner Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00190,context_buffer,missing_osm_tag,way,24255941,trunk,Sir Chittampalam A. Gardiner Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00191,context_buffer,missing_osm_tag,way,24255941,trunk,Sir Chittampalam A. Gardiner Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00192,context_buffer,missing_osm_tag,way,24255941,trunk,Sir Chittampalam A. Gardiner Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00193,core,missing_osm_tag,way,24255942,trunk,Sir Chittampalam A. Gardiner Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00194,core,missing_osm_tag,way,24255942,trunk,Sir Chittampalam A. Gardiner Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00195,core,missing_osm_tag,way,24255942,trunk,Sir Chittampalam A. Gardiner Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00196,core,missing_osm_tag,way,24256077,primary,P. de S. Kularatne Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00197,core,missing_osm_tag,way,24256077,primary,P. de S. Kularatne Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00198,core,missing_osm_tag,way,24256077,primary,P. de S. Kularatne Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00199,core,missing_osm_tag,way,24256078,primary,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-00200,core,missing_osm_tag,way,24256078,primary,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00201,core,missing_osm_tag,way,24256078,primary,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00202,core,missing_osm_tag,way,24256078,primary,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00203,core,missing_osm_tag,way,24256078,primary,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00204,context_buffer,missing_osm_tag,way,24773528,residential,Hunupitiya Road,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00205,context_buffer,missing_osm_tag,way,24773528,residential,Hunupitiya Road,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00206,context_buffer,missing_osm_tag,way,24773528,residential,Hunupitiya Road,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00207,context_buffer,missing_osm_tag,way,24773528,residential,Hunupitiya Road,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00208,context_buffer,missing_osm_tag,way,24773528,residential,Hunupitiya Road,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00209,context_buffer,missing_osm_tag,way,24773532,residential,W. A. D. Ramanayake Mawatha,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00210,context_buffer,missing_osm_tag,way,24773532,residential,W. A. D. Ramanayake Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00211,context_buffer,missing_osm_tag,way,24773532,residential,W. A. D. Ramanayake Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00212,context_buffer,missing_osm_tag,way,24773532,residential,W. A. D. Ramanayake Mawatha,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00213,context_buffer,missing_osm_tag,way,24773532,residential,W. A. D. Ramanayake Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00214,context_buffer,missing_osm_tag,way,24790881,primary,Lotus Road,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00215,context_buffer,missing_osm_tag,way,24790881,primary,Lotus Road,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00216,context_buffer,missing_osm_tag,way,24790881,primary,Lotus Road,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00217,context_buffer,missing_osm_tag,way,24790881,primary,Lotus Road,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00218,core,missing_osm_tag,way,24791500,primary,P. de S. Kularatne Mawatha,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00219,core,missing_osm_tag,way,24791500,primary,P. de S. Kularatne Mawatha,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00220,core,missing_osm_tag,way,24791500,primary,P. de S. Kularatne Mawatha,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00221,context_buffer,missing_osm_tag,way,29461741,residential,1st Mosque Lane,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00222,context_buffer,missing_osm_tag,way,29461741,residential,1st Mosque Lane,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00223,context_buffer,missing_osm_tag,way,29461741,residential,1st Mosque Lane,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00224,context_buffer,missing_osm_tag,way,29461741,residential,1st Mosque Lane,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00225,context_buffer,missing_osm_tag,way,29461741,residential,1st Mosque Lane,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00226,context_buffer,missing_osm_tag,way,29461757,secondary,New Moor Street,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00227,context_buffer,missing_osm_tag,way,29461757,secondary,New Moor Street,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00228,context_buffer,missing_osm_tag,way,29461757,secondary,New Moor Street,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00229,context_buffer,missing_osm_tag,way,29461757,secondary,New Moor Street,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00230,context_buffer,missing_osm_tag,way,29461824,residential,Old Moor Street,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00231,context_buffer,missing_osm_tag,way,29461824,residential,Old Moor Street,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00232,context_buffer,missing_osm_tag,way,29461824,residential,Old Moor Street,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-00233,context_buffer,missing_osm_tag,way,29461824,residential,Old Moor Street,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-00234,context_buffer,missing_osm_tag,way,29461824,residential,Old Moor Street,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-00235,context_buffer,missing_osm_tag,way,29461835,residential,Old Moor Street,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-00236,context_buffer,missing_osm_tag,way,29461835,residential,Old Moor Street,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-00237,context_buffer,missing_osm_tag,way,29461835,residential,Old Moor Street,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
